National Drug Code,ahfscc,tee_code,route_admin,brand_indicator,rx_otc,last_chg_dt,brand_name,gpi,rx_group,drug_class,gen_nm,fd_drug_name,manufacturer_name,dosage_form,unit,strength,usc,usc_desc
41679067417,402000,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,BOOST,8.12E+13,DIETARY PRODUCTS/DIETARY MANAGEMENT PRODUCTS,NUTRITIONAL SUPPLEMENTS,NUTRITIONAL SUPPLEMENTS,NUTRITIONAL SUPPLEMENT LIQUID,NESTLE HEALTHCARE NUTRITION,LIQUID, ,0,60600,COMPLETE FOOD SUPPLEMENT
41679067466,402000,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,BOOST,8.12E+13,DIETARY PRODUCTS/DIETARY MANAGEMENT PRODUCTS,NUTRITIONAL SUPPLEMENTS,NUTRITIONAL SUPPLEMENTS,NUTRITIONAL SUPPLEMENT LIQUID,NESTLE HEALTHCARE NUTRITION,LIQUID, ,0,60600,COMPLETE FOOD SUPPLEMENT
42023010901,520808,NOT RATED,OTIC,TRADEMARK,RX,30-Dec-15,CORTISPORIN-TC,8.7991E+13,OTIC AGENTS,OTIC COMBINATIONS,NEOMYCIN-COLISTIN-HC-THONZONIUM,NEOMYCIN-COLISTIN-HC-THONZONIUM OTIC SUSP 3.3-3-10-0.5 MG/ML,PAR STERILE PRODUCTS,SUSPENSION, ,0,62320,OTIC ANTNFCT W/GLUCOCORT
42023011101,681604,INJECTABLE OIL SOLUTIONS - OK,INTRAMUSCULAR,TRADEMARK,RX,30-Dec-15,DELESTROGEN,2.4E+13,ESTROGENS,ESTROGENS,ESTRADIOL VALERATE,ESTRADIOL VALERATE IM IN OIL 20 MG/ML,PAR STERILE PRODUCTS,OIL,MG/ML,20,52111,"HORMONES,ESTROGENS,INJ"
42023011201,681604,INJECTABLE OIL SOLUTIONS - OK,INTRAMUSCULAR,TRADEMARK,RX,30-Dec-15,DELESTROGEN,2.4E+13,ESTROGENS,ESTROGENS,ESTRADIOL VALERATE,ESTRADIOL VALERATE IM IN OIL 40 MG/ML,PAR STERILE PRODUCTS,OIL,MG/ML,40,52111,"HORMONES,ESTROGENS,INJ"
42043014001,81206,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CEPHALEXIN,2.10002E+12,CEPHALOSPORINS,CEPHALOSPORINS - 1ST GENERATION,CEPHALEXIN,CEPHALEXIN CAP 250 MG,ORCHIDPHARMA,CAPSULE,MG,250,15130,CEPHALOSPORINS & RELATED
42043014005,81206,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CEPHALEXIN,2.10002E+12,CEPHALOSPORINS,CEPHALOSPORINS - 1ST GENERATION,CEPHALEXIN,CEPHALEXIN CAP 250 MG,ORCHIDPHARMA,CAPSULE,MG,250,15130,CEPHALOSPORINS & RELATED
42043014101,81206,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CEPHALEXIN,2.10002E+12,CEPHALOSPORINS,CEPHALOSPORINS - 1ST GENERATION,CEPHALEXIN,CEPHALEXIN CAP 500 MG,ORCHIDPHARMA,CAPSULE,MG,500,15130,CEPHALOSPORINS & RELATED
42043014105,81206,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CEPHALEXIN,2.10002E+12,CEPHALOSPORINS,CEPHALOSPORINS - 1ST GENERATION,CEPHALEXIN,CEPHALEXIN CAP 500 MG,ORCHIDPHARMA,CAPSULE,MG,500,15130,CEPHALOSPORINS & RELATED
42043014338,81206,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CEPHALEXIN,2.10002E+12,CEPHALOSPORINS,CEPHALOSPORINS - 1ST GENERATION,CEPHALEXIN,CEPHALEXIN FOR SUSP 250 MG/5ML,ORCHIDPHARMA,SUSPENSION RECONSTITUTED,MG/5ML,250,15130,CEPHALOSPORINS & RELATED
42043019104,281292,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LEVETIRACETAM,7.26E+13,ANTICONVULSANTS,ANTICONVULSANTS - MISC.,LEVETIRACETAM,LEVETIRACETAM TAB 500 MG,ORCHIDPHARMA,TABLET,MG,500,20200,SEIZURE DISORDERS
42167000554,940000,NOT RATED,DOES NOT APPLY,GEN BRAND,OTC,30-Dec-15,LANCETS ULTRA THIN 30G,9.7202E+13,MEDICAL DEVICES AND SUPPLIES,DIABETIC SUPPLIES,LANCETS,LANCETS,RELIAMED,MISCELLANEOUS, ,0, , 
42167000640,940000,NOT RATED,DOES NOT APPLY,TRADEMARK,OTC,30-Dec-15,SAFETY SEAL LANCETS 28G,9.7202E+13,MEDICAL DEVICES AND SUPPLIES,DIABETIC SUPPLIES,LANCETS,LANCETS,RELIAMED,MISCELLANEOUS, ,0, , 
42167001090,940000,NOT RATED,DOES NOT APPLY,TRADEMARK,OTC,30-Dec-15,SAFETY SEAL LANCETS 30G,9.7202E+13,MEDICAL DEVICES AND SUPPLIES,DIABETIC SUPPLIES,LANCETS,LANCETS,RELIAMED,MISCELLANEOUS, ,0, , 
42167001110,940000,NOT RATED,DOES NOT APPLY,GENERIC,OTC,30-Dec-15,ADJUSTABLE LANCING DEVICE,9.7202E+13,MEDICAL DEVICES AND SUPPLIES,DIABETIC SUPPLIES,LANCET DEVICES,LANCET DEVICES,RELIAMED,MISCELLANEOUS, ,0, , 
42167003329,940000,NOT RATED,DOES NOT APPLY,TRADEMARK,OTC,30-Dec-15,LANCETS ULTRA FINE,9.7202E+13,MEDICAL DEVICES AND SUPPLIES,DIABETIC SUPPLIES,LANCETS,LANCETS,RELIAMED,MISCELLANEOUS, ,0, , 
42167003331,940000,NOT RATED,DOES NOT APPLY,GENERIC,OTC,30-Dec-15,LANCING DEVICE ADJUSTABLE,9.7202E+13,MEDICAL DEVICES AND SUPPLIES,DIABETIC SUPPLIES,LANCET DEVICES,LANCET DEVICES,RELIAMED,MISCELLANEOUS, ,0, , 
42192010515,840492,NOT RATED,EXTERNAL,GEN BRAND,RX,30-Dec-15,BPO,9.005E+13,DERMATOLOGICALS,ACNE PRODUCTS,BENZOYL PEROXIDE,BENZOYL PEROXIDE GEL 4%,ACELLA PHARMACEUTICALS,GEL,%,4,37120,ACNE W/ANTNFCT/ANTISEPTIC
42192010701,840800,NOT RATED,RECTAL,GENERIC,RX,30-Dec-15,HYDROCORTISONE ACETATE/PRAMOXINE,8.9991E+13,ANORECTAL AGENTS,RECTAL COMBINATIONS,HYDROCORTISONE ACETATE W/ PRAMOXINE,HYDROCORTISONE ACETATE W/ PRAMOXINE RECTAL CREAM 2.5-1%,SEBELA PHARMACEUTICALS,CREAM, ,0,49200,HEMORRHOIDAL PREP W/CORT
42192010901,840800,NOT RATED,RECTAL,GENERIC,RX,30-Dec-15,HYDROCORTISONE ACETATE/PRAMOXINE,8.9991E+13,ANORECTAL AGENTS,RECTAL COMBINATIONS,HYDROCORTISONE ACETATE W/ PRAMOXINE,HYDROCORTISONE ACETATE W/ PRAMOXINE RECTAL CREAM 1-1%,SEBELA PHARMACEUTICALS,CREAM, ,0,49200,HEMORRHOIDAL PREP W/CORT
42192011270,842800,NOT RATED,EXTERNAL,GENERIC,RX,30-Dec-15,SALICYLIC ACID,9.075E+13,DERMATOLOGICALS,KERATOLYTIC/ANTIMITOTIC AGENTS,SALICYLIC ACID,SALICYLIC ACID FOAM 6%,ACELLA PHARMACEUTICALS,FOAM,%,6,37800,"DERMATOLOGICAL PREP,OTH"
42192012916,840404,NOT RATED,EXTERNAL,GENERIC,RX,30-Dec-15,SODIUM SULFACETAMIDE WASH,9.03001E+13,DERMATOLOGICALS,ANTISEBORRHEIC PRODUCTS,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM LIQUID 10%,ACELLA PHARMACEUTICALS,LIQUID,%,10,37120,ACNE W/ANTNFCT/ANTISEPTIC
42192013316,842800,NOT RATED,EXTERNAL,GENERIC,RX,30-Dec-15,SODIUM SULFACETAMIDE/SULFUR,9.00599E+13,DERMATOLOGICALS,ACNE PRODUCTS,SULFACETAMIDE SODIUM W/ SULFUR,SULFACETAMIDE SODIUM W/ SULFUR SUSP 8-4%,ACELLA PHARMACEUTICALS,SUSPENSION, ,0,37120,ACNE W/ANTNFCT/ANTISEPTIC
42192013510,842800,NOT RATED,EXTERNAL,GEN BRAND,RX,30-Dec-15,SALICYLIC ACID WART REMOVER,9.075E+13,DERMATOLOGICALS,KERATOLYTIC/ANTIMITOTIC AGENTS,SALICYLIC ACID,SALICYLIC ACID FILM FORMING LIQUID 27.5%,ACELLA PHARMACEUTICALS,LIQUID,%,27.5,37800,"DERMATOLOGICAL PREP,OTH"
42192013612,842800,NOT RATED,EXTERNAL,GENERIC,RX,30-Dec-15,SULFACETAMIDE SODIUM/SULFUR,9.00599E+13,DERMATOLOGICALS,ACNE PRODUCTS,SULFACETAMIDE SODIUM W/ SULFUR,SULFACETAMIDE SODIUM W/ SULFUR EMULSION 10-5%,ACELLA PHARMACEUTICALS,EMULSION, ,0,37120,ACNE W/ANTNFCT/ANTISEPTIC
42192030160,880800,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,BP VIT 3,8.29915E+13,HEMATOPOIETIC AGENTS,HEMATOPOIETIC MIXTURES,FOLIC ACID-VITAMIN B6-VITAMIN B12-OMEGA 3 ACIDS-PHYTOSTEROLS,FOLIC ACID-VIT B6-VIT B12-OMEGA 3-PHYTOSTEROLS CAP 1 MG,ACELLA PHARMACEUTICALS,CAPSULE, ,0,76230,"B-COMPLEX,OTH COMB"
42192032090,882800,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,PNV-SELECT,7.8512E+13,MULTIVITAMINS,PRENATAL VITAMINS,PRENATAL VIT W/ FERROUS FUMARATE-L METHYLFOLATE-FOLIC ACID,PRENATAL VIT W/ FE FUM-METHYLFOLATE-FA TAB 27-0.6-0.4 MG,ACELLA PHARMACEUTICALS,TABLET, ,0,76110,MULTIVIT PRENATAL
42192032130,882800,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,PNV-DHA,7.8516E+13,MULTIVITAMINS,PRENATAL VITAMINS,PRENATAL WITHOUT A W/ FE FUMARATE-L METHYLFOLATE-FA-DHA,PRENAT W/O A W/FEFUM-METHFOL-FA-DHA CAP 27-0.6-0.4-300 MG,ACELLA PHARMACEUTICALS,CAPSULE, ,0,76110,MULTIVIT PRENATAL
42192032330,882800,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,PNV-DHA+DOCUSATE,7.8516E+13,MULTIVITAMINS,PRENATAL VITAMINS,PRENATAL W/O VIT A W/ FE FUMARATE-DSS-FA-DHA,PRENATAL W/O VIT A W/ FE FUM-DSS-FA-DHA CAP 27-1.25-300 MG,ACELLA PHARMACEUTICALS,CAPSULE, ,0,76110,MULTIVIT PRENATAL
42192033101,683604,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,NP THYROID 90,2.81001E+13,THYROID AGENTS,THYROID HORMONES,THYROID,THYROID TAB 90 MG (1 1/2 GRAIN),ACELLA PHARMACEUTICALS,TABLET,MG,90,72110,"THYROID HORMONE,NATURAL"
42192033601,120808,NOT RATED,ORAL,GENERIC,RX,30-Dec-15,CHLORDIAZEPOXIDE HCL/CLIDINIUM,4.91099E+13,ULCER DRUGS,ANTISPASMODICS,CHLORDIAZEPOXIDE HCL-CLIDINIUM BROMIDE,CHLORDIAZEPOXIDE HCL-CLIDINIUM BROMIDE CAP 5-2.5 MG,ACELLA PHARMACEUTICALS,CAPSULE, ,0,23130,"GI A-SPAS,W/TRANQL"
42192034130,882800,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,PRENAISSANCE,7.8516E+13,MULTIVITAMINS,PRENATAL VITAMINS,PRENATAL W/O VIT A W/ FE FUMARATE-DSS-FA-DHA,PRENATAL W/O VIT A W/ FE FUM-DSS-FA-DHA CAP 29-1.25-325 MG,ACELLA PHARMACEUTICALS,CAPSULE, ,0,76110,MULTIVIT PRENATAL
42192034330,882800,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,PRENAISSANCE PLUS,7.8516E+13,MULTIVITAMINS,PRENATAL VITAMINS,PRENATAL W/O VIT A W/ FE CARBONYL-DSS-FA-DHA,PRENATAL W/O A W/FE CBN-DSS-FA-DHA CAP 28-1-250 MG,ACELLA PHARMACEUTICALS,CAPSULE, ,0,76110,MULTIVIT PRENATAL
42192070660,401200,NOT RATED,ORAL,GEN BRAND,RX,30-Dec-15,CALCIUM-FOLIC ACID PLUS D,7.91099E+13,MINERALS & ELECTROLYTES,CALCIUM,CALCIUM CARBONATE-FOLIC ACID-VIT D-B6-B12-BORON-MAGNESIUM,CA CARB-FOLIC ACID-VIT D-B6-B12-BORON-MAG WAFER 1342-1 MG,ACELLA PHARMACEUTICALS,WAFER, ,0,60500,CALCIUM SUPPLEMENTS
42192070810,521600,NOT RATED,OTIC,GENERIC,RX,30-Dec-15,ANTIPYRINE/BENZOCAINE,8.7992E+13,OTIC AGENTS,OTIC COMBINATIONS,ANTIPYRINE-BENZOCAINE,ANTIPYRINE-BENZOCAINE OTIC SOLN 54-14 MG/ML (5.4-1.4%),ACELLA PHARMACEUTICALS,SOLUTION, ,0,62100,OTIC ANALGESICS
42195055014,520404,NOT RATED,OTIC,GENERIC,RX,30-Dec-15,CIPROFLOXACIN,8.71E+13,OTIC AGENTS,OTIC ANTI-INFECTIVES,CIPROFLOXACIN HCL (OTIC),CIPROFLOXACIN HCL OTIC SOLN 0.2% (BASE EQUIVALENT),XSPIRE PHARMA,SOLUTION,%,0.2,62310,"OTIC ANTNFCT,PLAIN"
42211020329,280804,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ZORVOLEX,6.61E+13,ANALGESICS - ANTI-INFLAMMATORY,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),DICLOFENAC,DICLOFENAC CAP 18 MG,IROKO PHARMACEUTICALS,CAPSULE,MG,18,2132,"SYNTH NON-NARC,NON-INJ"
42291022490,242400,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,CARVEDILOL,3.33E+13,BETA BLOCKERS,ALPHA-BETA BLOCKERS,CARVEDILOL,CARVEDILOL TAB 25 MG,AVKARE,TABLET,MG,25,31420,ALPHA-BETA BLOCKER
42291040201,929200,NOT RATED,ORAL,GEN BRAND,OTC,30-Dec-15,FISH OIL ULTRA,8.05E+13,NUTRIENTS,MISC. NUTRITIONAL SUBSTANCES,OMEGA-3 FATTY ACIDS,OMEGA-3 FATTY ACIDS CAP 1000 MG,AVKARE,CAPSULE, ,0,32900,"ANTIHYPERLIPIDEMIC AGT,OTH"
42291060518,682004,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,METFORMIN HCL,2.72501E+13,ANTIDIABETICS,BIGUANIDES,METFORMIN HCL,METFORMIN HCL TAB 500 MG,AVKARE,TABLET,MG,500,39221,"BIGUANIDES,ALONE"
42291060610,682004,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,METFORMIN HCL,2.72501E+13,ANTIDIABETICS,BIGUANIDES,METFORMIN HCL,METFORMIN HCL TAB 850 MG,AVKARE,TABLET,MG,850,39221,"BIGUANIDES,ALONE"
42291060690,682004,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,METFORMIN HCL,2.72501E+13,ANTIDIABETICS,BIGUANIDES,METFORMIN HCL,METFORMIN HCL TAB 850 MG,AVKARE,TABLET,MG,850,39221,"BIGUANIDES,ALONE"
42291061018,682004,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,METFORMIN HCL ER,2.72501E+13,ANTIDIABETICS,BIGUANIDES,METFORMIN HCL,METFORMIN HCL TAB SR 24HR 500 MG,AVKARE,TABLET EXTENDED RELEASE 24 HOUR,MG,500,39221,"BIGUANIDES,ALONE"
42291080218,121208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,TERBUTALINE SULFATE,4.42011E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,SYMPATHOMIMETICS,TERBUTALINE SULFATE,TERBUTALINE SULFATE TAB 5 MG,AVKARE,TABLET,MG,5,28113,"BETA AGONISTS,ORAL SOLID"
42423027101,940000,NOT RATED,DOES NOT APPLY,TRADEMARK,OTC,30-Dec-15,EASY TOUCH ALCOHOL PREP PADS/MEDIUM,9.7703E+13,MEDICAL DEVICES AND SUPPLIES,MISC. DEVICES,ALCOHOL SWABS,ALCOHOL SWABS,MHC MEDICAL PRODUCTS,PAD,%,70, , 
42423027102,940000,NOT RATED,DOES NOT APPLY,TRADEMARK,OTC,30-Dec-15,EASY TOUCH ALCOHOL PREP PADS/MEDIUM,9.7703E+13,MEDICAL DEVICES AND SUPPLIES,MISC. DEVICES,ALCOHOL SWABS,ALCOHOL SWABS,MHC MEDICAL PRODUCTS,PAD,%,70, , 
42546002510,849200,NOT RATED,EXTERNAL,TRADEMARK,RX,30-Dec-15,HPR PLUS,9.099E+13,DERMATOLOGICALS,MISC. DERMATOLOGICAL PRODUCTS,"DERMATOLOGICAL PRODUCTS, MISC.","DERMATOLOGICAL PRODUCTS, MISC. - AEROSOL FOAM",PRUGEN,FOAM, ,0, , 
42546014516,840492,NOT RATED,EXTERNAL,TRADEMARK,RX,30-Dec-15,PR BENZOYL PEROXIDE WASH,9.005E+13,DERMATOLOGICALS,ACNE PRODUCTS,BENZOYL PEROXIDE,BENZOYL PEROXIDE LIQ 7%,PRUGEN,LIQUID,%,7,37120,ACNE W/ANTNFCT/ANTISEPTIC
42546027906,842800,NOT RATED,EXTERNAL,GENERIC,RX,30-Dec-15,SALICYLIC ACID,9.075E+13,DERMATOLOGICALS,KERATOLYTIC/ANTIMITOTIC AGENTS,SALICYLIC ACID,SALICYLIC ACID SHAMPOO 6%,PRUGEN,SHAMPOO,%,6,37610,ANTI-DANDRUFF
42571002090,240608,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,SIMVASTATIN,3.94001E+13,ANTIHYPERLIPIDEMICS,HMG COA REDUCTASE INHIBITORS,SIMVASTATIN,SIMVASTATIN TAB 20 MG,MICRO LABORATORIES,TABLET,MG,20,32110,HMG-COA REDUCTASE INHIB
42571011210,243208,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LOSARTAN POTASSIUM,3.615E+13,ANTIHYPERTENSIVES,ANGIOTENSIN II RECEPTOR ANTAGONISTS,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM TAB 100 MG,MICRO LABORATORIES,TABLET,MG,100,31121,"ANGIO II ANTAG,ALONE"
42632001717,940000,NOT RATED,DOES NOT APPLY,GEN BRAND,OTC,30-Dec-15,KROGER BLOOD PRESSURE MONITOR/PREMIUM,9.775E+13,MEDICAL DEVICES AND SUPPLIES,BLOOD PRESSURE DEVICES,BLOOD PRESSURE MONITORING,BLOOD PRESSURE MONITORING - DEVICE,MICROLIFE,DEVICE, ,0, , 
42632002727,940000,NOT RATED,DOES NOT APPLY,GEN BRAND,OTC,30-Dec-15,SM BLOOD PRESSURE MONITOR/FULLY,9.775E+13,MEDICAL DEVICES AND SUPPLIES,BLOOD PRESSURE DEVICES,BLOOD PRESSURE MONITORING,BLOOD PRESSURE MONITORING - DEVICE,MICROLIFE,DEVICE, ,0, , 
42747023530,849200,NOT RATED,RECTAL,TRADEMARK,RX,25-Sep-14,RECTIV,8.92541E+13,ANORECTAL AGENTS,VASODILATING AGENTS,NITROGLYCERIN (INTRA-ANAL),NITROGLYCERIN OINT 0.4%,APTALIS PHARMA,OINTMENT,%,0.4,78800,"MISCELLANEOUS,OTH"
42769122100,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,27-Jun-13,FLUVOXAMINE MALEATE,5.816E+13,ANTIDEPRESSANTS,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),FLUVOXAMINE MALEATE,FLUVOXAMINE MALEATE TAB 100 MG,ANI  PHARMACEUTICALS,TABLET,MG,100,64340,SSRI
42769122500,281604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,27-Jun-13,FLUVOXAMINE MALEATE,5.816E+13,ANTIDEPRESSANTS,SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIS),FLUVOXAMINE MALEATE,FLUVOXAMINE MALEATE TAB 50 MG,ANI  PHARMACEUTICALS,TABLET,MG,50,64340,SSRI
42794001802,683604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LIOTHYRONINE SODIUM,2.81E+13,THYROID AGENTS,THYROID HORMONES,LIOTHYRONINE SODIUM,LIOTHYRONINE SODIUM TAB 5 MCG,SIGMAPHARM LABORATORIES,TABLET,MCG,5,72120,"THYROID HORMONE,SYNTH"
42794001902,683604,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,LIOTHYRONINE SODIUM,2.81E+13,THYROID AGENTS,THYROID HORMONES,LIOTHYRONINE SODIUM,LIOTHYRONINE SODIUM TAB 25 MCG,SIGMAPHARM LABORATORIES,TABLET,MCG,25,72120,"THYROID HORMONE,SYNTH"
42799010601,83600,NOT RATED,ORAL,GENERIC,RX,30-Dec-15,METHENAMINE MANDELATE,5.3E+13,URINARY ANTI-INFECTIVES,URINARY ANTI-INFECTIVES,METHENAMINE MANDELATE,METHENAMINE MANDELATE TAB 1 GM,EDENBRIDGE PHARMACEUTICALS,TABLET,GM,1,24129,"UT ANTI-INFECTIVE,OTHER"
42806001101,280804,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,SULINDAC,6.61001E+13,ANALGESICS - ANTI-INFLAMMATORY,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),SULINDAC,SULINDAC TAB 200 MG,EPIC PHARMA,TABLET,MG,200,9110,"ANTIARTH,PLAIN"
42806001801,280804,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,SULINDAC,6.61001E+13,ANALGESICS - ANTI-INFLAMMATORY,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),SULINDAC,SULINDAC TAB 150 MG,EPIC PHARMA,TABLET,MG,150,9110,"ANTIARTH,PLAIN"
42806005605,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE,3.4E+13,CALCIUM CHANNEL BLOCKERS,CALCIUM CHANNEL BLOCKERS,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE TAB 5 MG,EPIC PHARMA,TABLET,MG,5,31300,CALCIUM BLOCKERS
42806005610,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE,3.4E+13,CALCIUM CHANNEL BLOCKERS,CALCIUM CHANNEL BLOCKERS,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE TAB 5 MG,EPIC PHARMA,TABLET,MG,5,31300,CALCIUM BLOCKERS
42806005705,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE,3.4E+13,CALCIUM CHANNEL BLOCKERS,CALCIUM CHANNEL BLOCKERS,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE TAB 10 MG,EPIC PHARMA,TABLET,MG,10,31300,CALCIUM BLOCKERS
42806005710,242808,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,AMLODIPINE BESYLATE,3.4E+13,CALCIUM CHANNEL BLOCKERS,CALCIUM CHANNEL BLOCKERS,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE TAB 10 MG,EPIC PHARMA,TABLET,MG,10,31300,CALCIUM BLOCKERS
42806005801,861204,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,FLAVOXATE HCL,5.44E+13,URINARY ANTISPASMODICS,URINARY ANTISPASMODICS - DIRECT MUSCLE RELAXANTS,FLAVOXATE HCL,FLAVOXATE HCL TAB 100 MG,EPIC PHARMA,TABLET,MG,100,24110,UT ANTISPASMODICS
42806009830,401200,NOT RATED,ORAL,TRADEMARK,RX,25-Sep-13,EPIKLOR,7.97E+13,MINERALS & ELECTROLYTES,POTASSIUM,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE POWDER PACKET 20 MEQ,EPIC PHARMA,PACKET,MEQ,20,60110,"POTASSIUM SUPPL,CHLORIDE"
42806012605,280804,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,26-Jun-14,NAPROXEN,6.61001E+13,ANALGESICS - ANTI-INFLAMMATORY,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),NAPROXEN,NAPROXEN TAB 500 MG,EPIC PHARMA,TABLET,MG,500,9110,"ANTIARTH,PLAIN"
42806012610,280804,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,26-Jun-14,NAPROXEN,6.61001E+13,ANALGESICS - ANTI-INFLAMMATORY,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),NAPROXEN,NAPROXEN TAB 500 MG,EPIC PHARMA,TABLET,MG,500,9110,"ANTIARTH,PLAIN"
42806050301,561400,BIOEQUIVALENCE RESOLVED,ORAL,GENERIC,RX,30-Dec-15,URSODIOL,5.21E+13,GASTROINTESTINAL AGENTS - MISC.,GALLSTONE SOLUBILIZING AGENTS,URSODIOL,URSODIOL CAP 300 MG,EPIC PHARMA,CAPSULE,MG,300,26000,BILE THERAPY
42808011006,842800,NOT RATED,EXTERNAL,GENERIC,RX,30-Dec-15,SULFACETAMIDE SODIUM/SULFUR,9.00599E+13,DERMATOLOGICALS,ACNE PRODUCTS,SULFACETAMIDE SODIUM W/ SULFUR,SULFACETAMIDE SODIUM W/ SULFUR EMULSION 10-5%,EXACT-RX,EMULSION, ,0,37120,ACNE W/ANTNFCT/ANTISEPTIC
42808020009,842800,NOT RATED,EXTERNAL,GENERIC,RX,30-Dec-15,UREA,9.06601E+13,DERMATOLOGICALS,EMOLLIENT/KERATOLYTIC AGENTS,UREA,UREA CREAM 50%,EXACT-RX,CREAM,%,50,37340,EMOLLIENTS & PROTECTIVES
42808050016,401818,NO BIOEQUIVALENCE PROBLEMS,ORAL,GENERIC,RX,30-Dec-15,SODIUM POLYSTYRENE SULFONATE,9.945E+13,ASSORTED CLASSES,POTASSIUM REMOVING RESINS,SODIUM POLYSTYRENE SULFONATE,SODIUM POLYSTYRENE SULFONATE POWDER,EXACT-RX,POWDER, ,0,78800,"MISCELLANEOUS,OTH"
42847010330,281604,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,SILENOR,6.04E+13,HYPNOTICS/SEDATIVES/SLEEP DISORDER AGENTS,HYPNOTICS - TRICYCLIC AGENTS,DOXEPIN HCL (SLEEP),DOXEPIN HCL (SLEEP) TAB 3 MG (BASE EQUIV),PERNIX THERAPEUTICS,TABLET,MG,3,67290,"NON-BARB,OTH"
42847010603,281604,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,SILENOR,6.04E+13,HYPNOTICS/SEDATIVES/SLEEP DISORDER AGENTS,HYPNOTICS - TRICYCLIC AGENTS,DOXEPIN HCL (SLEEP),DOXEPIN HCL (SLEEP) TAB 6 MG (BASE EQUIV),PERNIX THERAPEUTICS,TABLET,MG,6,67290,"NON-BARB,OTH"
